,,,,St. Vincent Affected Exports to the USA (Top 100),,,
,,,,,,,
,,,,,,,
,HS,SITC,Country,DESCRIPTION,   Exports to USA (USD)   ,   Quantity   ,Affected
,03069990,0,VC,"Other, including flours, meals and pellets of crustaceans, fit for human consumption, other than for breeding or rearing.","  1,226,941 ","  76,841 ",affected
,03078400,0,VC,Frozen stromboid conchs (Strombus spp.).,"  1,077,994 ","  119,000 ",affected
,03079920,0,VC,"Conch, other than live, fresh or chilled","  407,168 ","  20,832 ",affected
,03023290,0,VC,"Yellowfin tunas, other than for processing, fresh or chilled.","  141,289 ","  20,856 ",affected
,03034900,0,VC,"Tunas, other than albacore or long-finned tunas, yellowfin tunas, bigeye tunas, bluefin tunas or southern bluefin tunas, frozen.","  105,506 ","  8,770 ",affected
,22084090,1,VC,"Rum and other spirits obtained by distilling fermented sugarcane products, other than in bottles of a strength not exceeding 46% vol.","  104,655 ","  9,000 ",affected
,03048700,0,VC,"Tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis) fillets (whether or not minced), frozen","  94,562 ","  12,895 ",affected
,85171210,7,VC,Portable radio-telephones.,"  92,604 ",  90 ,affected
,03034290,0,VC,"Yellowfin tunas (thunnus albacares), other than for processing, frozen.","  91,697 ","  16,602 ",affected
,03044990,0,VC,"Fillets of other fish,(whether or not minced),  fresh or chilled","  74,582 ","  10,473 ",affected
,03035900,0,VC,"Other (Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae), excluding edible fish offal of subheading 0303.91 to 0303.99), frozen.","  50,315 ","  10,000 ",affected
,12122100,2,VC,"Seaweeds and other algae, fresh, chilled, frozen or dried, whether or not ground, fit for human consumption.","  49,225 ","  1,729 ",affected
,68021010,6,VC,"Tiles, cubes and similar articles of natural stone, whether or not rectangular (including square), the largest surface area of which is capable of being enclosed in a square the side of which is less than 7 cm.","  47,080 ","  39,200 ",affected
,03049900,0,VC,"Other fish meat (whether or not minced), frozen.","  42,878 ","  5,071 ",affected
,94036090,8,VC,"Wooden furniture, other than of a kind used in offices, kitchens, bedrooms, schools, churches and laboratories.","  22,825 ",  236 ,affected
,07149020,0,VC,"Dasheens, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets.","  21,062 ","  33,990 ",affected
,39159000,5,VC,"Waste, parings and scrap, of plastics other than polymers of ethylene, styrene or vinyl chloride.","  20,178 ","  130,160 ",affected
,84071000,7,VC,Spark-ignition reciprocating or rotary internal combustion piston engines for aircraft.,"  20,126 ",  90 ,affected
,85176200,7,VC,"Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus.","  16,878 ",  506 ,affected
,03061900,0,VC,"Flours, meals and pellets of crustaceans, fit for human consumption, frozen.","  14,603 ","  3,567 ",affected
,85068000,7,VC,"Primary cells and primary batteries (other than of manganese dioxide, mercuric oxide, silver oxide, lithium or air-zinc).","  13,407 ","  61,000 ",affected
,84099190,7,VC,Parts suitable for use solely or principally with spark-ignition internal combustion piston engines (other than those for road motor vehicles or marine craft).,"  13,201 ",  65 ,affected
,85285990,7,VC,"Other monitors, not elsewhere specified or included.","  11,862 ",  55 ,affected
,87032330,7,VC,"Vehicles with spark-ignition internal combustion reciprocating piston engine of cylinder capacity exceeding 1,599cc but not exceeding 1800cc.","  11,111 ","  3,000 ",affected
,62046210,8,VC,"Women’s or girls’ trousers and shorts, not knitted or crocheted, of cotton.","  10,918 ",  2 ,affected
,62044300,8,VC,"Women’s or girls’ dresses, not knitted or crocheted, of synthetic fibres.","  10,541 ",  2 ,affected
,69120090,6,VC,"Other ceramic household articles and toilet articles, other than of porcelain or china.","  10,090 ","  6,824 ",affected
,22021010,1,VC,"Aerated waters, containing added sugar or other sweetening matter nor flavoured.","  9,730 ","  12,300 ",affected
,76020000,2,VC,Aluminium waste and scrap.,"  8,741 ","  60,395 ",affected
,90275000,8,VC,"Other instruments and apparatus using optical radiations (UV, visible, IR).","  8,443 ",  10 ,affected
,84099990,7,VC,"Parts suitable for use solely or principally with compression-ignition internal combustion piston engines (diesel or semi-diesel engines), other than those for road motor vehicles or for marine craft.","  7,193 ",  57 ,affected
,94052000,8,VC,"Electric table, desk, bedside or floor-standing lamps.","  6,712 ",  83 ,affected
,09103000,0,VC,Turmeric (curcuma).,"  6,489 ","  2,970 ",affected
,62114900,8,VC,"Women’s or girls’ track suits and other garments, not knitted or crocheted, of textile materials other than wool, fine animal hair, cotton or man-made fibres.","  6,242 ","  2,394 ",affected
,97019000,8,VC,Collages and similar decorative plaques.,"  5,535 ",  150 ,affected
,72044900,2,VC,"Other ferrous waste and scrap, not elsewhere specified or included.","  5,031 ","  18,000 ",affected
,84128000,7,VC,"Other engines and motors, not elsewhere specified or included.","  5,031 ",  150 ,affected
,84717000,7,VC,Storage units.,"  4,481 ",  161 ,affected
,88033000,7,VC,Other parts of aeroplanes or helicopters.,"  4,277 ",  172 ,affected
,38159000,5,VC,"Reaction initiators, reaction accelerators and catalytic preparations, other than supported catalysts, not elsewhere specified or included.","  3,698 ",  245 ,affected
,62062010,8,VC,"Women’s or girls’ blouses and shirt-blouses, not knitted or crocheted, of wool or fine animal hair.","  3,547 ",  47 ,affected
,57024900,6,VC,"Carpets and other textile floor coverings, woven, not tufted or flocked, of pile construction, made up, of other textile materials.","  3,530 ",  11 ,affected
,62069010,8,VC,"Women’s or girls’ blouses and shirt-blouses, not knitted or crocheted, of textile materials other than silk or silk waste, wool, fine animal hair, cotton or man-made fibres.","  3,472 ",  1 ,affected
,85365000,7,VC,"Other switches, for a voltage not exceeding 1,000 volts.","  3,385 ",  147 ,affected
,96200000,7,VC,"Monopods, bipods, tripods and similar articles.","  3,287 ",  40 ,affected
,70134900,6,VC,"Other glassware of a kind used for table (other than drinking glasses) or kitchen purposes, not elsewhere specified or included.","  3,278 ",  99 ,affected
,87089990,7,VC,"Other parts and accessories for the motor vehicles of headings 87.02 to 87.05 (SITC 781, 782 and 783.1).","  3,087 ","  5,457 ",affected
,85198900,7,VC,"Other sound recording or reproducing apparatus, not using magnetic, optical or semiconductor media.","  3,019 ",  10 ,affected
,90221900,7,VC,"Apparatus based on the use of X-rays, including radiography or radiotherapy apparatus, for uses other than medical, dental, surgical or veterinary.","  3,019 ","  2,213 ",affected
,90189000,8,VC,"Other instruments and appliances used in medical, surgical or veterinary sciences.","  2,773 ",  615 ,affected
,03079110,0,VC,"Conch live, fresh or chilled","  2,704 ",  500 ,affected
,03061200,0,VC,"Lobsters (homarus spp.), frozen.","  2,667 ",  364 ,affected
,62046910,8,VC,"Women’s or girls’ trousers and shorts, not knitted or crocheted, of textile materials other than wool, fine animal hair, cotton or synthetic fibres.","  2,616 ",  1 ,affected
,84152000,7,VC,"Air conditioning machines of a kind used for persons, in motor vehicles.","  2,610 ",  18 ,affected
,62044200,8,VC,"Women’s or girls’ dresses, not knitted or crocheted, of cotton.","  2,609 ",  12 ,affected
,88024000,7,VC,"Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg.","  2,593 ",  4 ,affected
,63079090,6,VC,"Other made up articles, not elsewhere specified or included.","  2,507 ",  151 ,affected
,21039090,0,VC,Other sauces and preparations therefor; other mixed condiments and mixed seasonings.,"  2,437 ",  90 ,affected
,82055900,6,VC,"Other hand tools (including glaziers’ diamonds), not elsewhere specified or included.","  2,099 ",  370 ,affected
,85258000,7,VC,"Television cameras, digital cameras and video camera recorders.","  2,073 ",  55 ,affected
,84672100,7,VC,"Drills of all kinds, for working in the hand, with self-contained electric motor.","  2,003 ",  94 ,affected
,33049990,5,VC,Other beauty or make-up preparations and preparations for the care of the skin (other than medicaments).,"  1,976 ",  41 ,affected
,85489000,7,VC,"Electrical parts of machinery or apparatus, not elsewhere specified or included.","  1,970 ","  8,318 ",affected
,84439900,7,VC,"Parts and accessories of other printers, copying machines and facsimile machines, whether or not combined.","  1,828 ",  59 ,affected
,85013100,7,VC,DC motors of an output exceeding 37.5 W but not exceeding 750 W; DC generators of an output not exceeding 750 W.,"  1,813 ","  3,503 ",affected
,87089190,7,VC,"Radiators and parts thereof, for the motor vehicles of headings 87.02 to 87.05 (SITC 781, 782 and 783.1).","  1,787 ","  4,684 ",affected
,90148000,8,VC,Other navigational instruments and appliances.,"  1,736 ",  17 ,affected
,62045900,8,VC,"Women’s or girls’ skirts and divided skirts, not knitted or crocheted, of textile materials other than wool, fine animal hair, cotton or synthetic fibres.","  1,635 ",  1 ,affected
,84713000,7,VC,"Portable automatic data processing machines, weighing not more than 10 kg, consisting of at least a central processing unit, a keyboard and a display.","  1,610 ",  28 ,affected
,19049000,0,VC,"Other cereals (other than maize (corn)) in grain form or in the form of flakes or other worked grains (except flour, groats and meal), pre-cooked, or otherwise prepared, not elsewhere specified or included.","  1,570 ",  11 ,affected
,12122900,2,VC,"Seaweeds and other algae, fresh, chilled, frozen or dried, whether or not ground, (other than for human consumption).","  1,559 ",  57 ,affected
,84714100,7,VC,"Other automatic data processing machines, comprising in the same housing at least a central processing unit and an input and output unit, whether or not combined.","  1,509 ",  6 ,affected
,35061000,5,VC,"Products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding a net weight of 1 kg.","  1,492 ",  14 ,affected
,85256000,7,VC,"Transmission apparatus for radio-broadcasting or television, incorporating reception apparatus.","  1,449 ",  194 ,affected
,17049090,0,VC,"Sugar confectionery (including white chocolate and excluding chewing gums (whether or not sugar-coated) and guava cheese), not containing cocoa.","  1,376 ",  36 ,affected
,95030090,8,VC,Other toys.,"  1,302 ",  194 ,affected
,82060010,6,VC,"Household tools, put up in sets for retail sale.","  1,293 ",  410 ,affected
,15131900,4,VC,"Coconut (copra) oil (other than crude) and its fractions thereof, whether or not refined, but not chemically modified.","  1,234 ",  29 ,affected
,73269090,6,VC,"Other articles of iron or steel, not elsewhere specified or included.","  1,211 ",  374 ,affected
,20079990,0,VC,"Other jams, jellies and marmalades, obtained by cooking, whether or not containing sugar or other sweetening matter.","  1,208 ",  29 ,affected
,12119090,2,VC,"Plants and parts of plants (including seeds and fruits), of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh or dried, whether or not cut, crushed or powdered, other than ginseng roots, coca leaf,","  1,107 ",  60 ,affected
,85287200,7,VC,"Other reception apparatus for television, colour.","  1,105 ",  78 ,affected
,84672900,7,VC,"Tools (other than drills or saws) for working in the hand, with self-contained electric motor.","  1,071 ",  269 ,affected
,40103900,6,VC,"Other transmission belts or belting, of vulcanised rubber, not elsewhere specified or included.","  1,057 ",  28 ,affected
,85171290,7,VC,"Telephones for cellular networks or for other wireless networks, other than portable radio-telephones.","  1,006 ",  5 ,affected
,88051000,7,VC,Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof.,"  1,006 ",  79 ,affected
,85044000,7,VC,Static converters (for example rectifiers).,  979 ,  59 ,affected
,01061910,0,VC,Live dogs,  970 ,  502 ,affected
,22042990,1,VC,"Wine (other than sparkling wine), in containers holding more than 2 litres.",  932 ,  70 ,affected
,82023900,6,VC,"Circular saw blades (including slitting or slotting saw blades), with working part of materials other than steel; parts for circular saw blades.",  909 ,  14 ,affected
,84099120,7,VC,Parts suitable for use solely or principally with spark-ignition internal combustion piston engines for marine craft.,  906 ,  246 ,affected
,69111010,6,VC,"Tableware, of porcelain or china.",  863 ,  20 ,affected
,94037090,8,VC,"Furniture of plastics, other than of a kind used in offices, schools, churches and laboratories.",  806 ,  151 ,affected
,85183000,7,VC,"Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers.",  774 ,  52 ,affected
,84615000,7,VC,Sawing or cutting-off machines for metal or cermets.,  767 ,  4 ,affected
,90314900,8,VC,"Other optical instruments and appliance, not elsewhere specified or included.",  764 ,  3 ,affected
,87149100,7,VC,"Frames and forks, and parts thereof, for bicycles and other non-motorised cycles, and for cycles fitted with an auxilliary motor.",  755 ,  55 ,affected
,82041200,6,VC,"Hand-operated spanners and wrenches, adjustable.",  706 ,  6 ,affected
,84671900,7,VC,Pneumatic tools for working in the hand (other than rotary type).,  683 ,  47 ,affected
,83024900,6,VC,"Other mountings, fittings and similar articles of base metal, suitable for coachwork, saddlery, trunks, chests, caskets or the like.",  667 ,  100 ,affected